timestamp,speed_kmh,rpm,throttle,acceleration,jerk
1785085736.682328,54.0,1720.0,37.64705882352941,0.0,-2.508212294876931
1785085737.3235967,54.0,1726.5,34.11764705882353,0.0,0.0
1785085737.96832,54.0,1709.0,31.372549019607842,0.0,0.0
1785085738.6080043,54.0,1716.25,22.352941176470587,0.0,0.0
1785085739.2396784,53.0,1702.25,21.96078431372549,-1.5830949489947472,-2.5061896175326814
1785085739.8691247,53.0,1686.75,22.352941176470587,0.0,2.5150597108462875
1785085740.5201802,52.0,1675.0,22.352941176470587,-1.5359671882009356,-2.359195203229888
1785085741.1494143,51.0,1641.0,22.352941176470587,-1.5892337031046162,-0.08465294073185357
1785085741.7819533,49.0,1550.0,21.96078431372549,-3.161860206003556,-2.4862125792113465
1785085742.4076269,45.0,1438.75,21.176470588235293,-6.393110451878907,-5.164434929885498
1785085743.0319407,42.0,1335.75,20.784313725490197,-4.805275567277001,2.5433280586158777
1785085743.6589115,41.0,1323.75,26.666666666666668,-1.5949706925412954,5.120342189325906
1785085744.2815273,42.0,1354.0,43.92156862745098,1.606126887847318,5.141368894485144
1785085744.9251173,43.0,1406.5,38.03921568627451,1.5537843056191496,-0.08132908278170796
1785085745.5433123,44.0,1375.75,33.72549019607843,1.6176124166858858,0.10324914499515836
1785085746.1764925,45.0,2346.75,69.41176470588235,1.5793293796479337,-0.06046152513618777
1785085746.8090193,49.0,2170.0,43.529411764705884,6.323841975718147,7.500886977338072
1785085747.4444199,51.0,2286.75,40.78431372549019,3.14762090051905,-4.998769920482883
1785085748.0691795,53.0,2327.5,21.96078431372549,3.2012309420736735,0.08580906191525836
1785085748.7071056,53.0,1984.25,63.13725490196079,0.0,-5.018184604173099
1785085749.331435,55.0,1920.25,48.23529411764706,3.2034375266122286,5.131005993453736
1785085749.957682,56.0,1805.5,28.235294117647058,1.596814217240841,-2.565478942154762
1785085750.5822473,57.0,1817.0,31.372549019607842,1.6011134452097386,0.006883551705023687
1785085751.216627,57.0,1825.0,31.764705882352942,0.0,-2.5239042700985115
1785085751.8339832,57.0,1830.75,32.549019607843135,0.0,0.0
1785085752.460536,57.0,1841.75,32.549019607843135,0.0,0.0
1785085753.0934904,57.0,1839.0,32.549019607843135,0.0,0.0
1785085753.7161517,57.0,1838.0,32.549019607843135,0.0,0.0
1785085754.3432941,57.0,1845.0,32.94117647058823,0.0,0.0
1785085754.970355,58.0,1854.25,32.94117647058823,1.594741460729011,2.5432003265680994
1785085755.6016095,58.0,1857.0,32.94117647058823,0.0,-2.5263053585928223
1785085756.2194185,58.0,1870.0,34.90196078431372,0.0,0.0
1785085756.8570948,58.0,1880.0,39.21568627450981,0.0,0.0
1785085757.5011413,59.0,1892.75,34.90196078431372,1.5526828110776667,2.410823911816045
1785085758.1314366,59.0,1897.5,24.705882352941178,0.0,-2.46342130207641
1785085758.7577279,59.0,1889.0,23.137254901960784,0.0,0.0
1785085759.4009778,58.0,1867.25,23.529411764705884,-1.5546055465076543,-2.4167984052323623
1785085760.032659,57.0,1844.75,23.529411764705884,-1.5830770235326932,-0.045072541104378104
1785085760.657666,56.0,1799.5,23.529411764705884,-1.599982300000496,-0.027048143125099417
1785085761.3014503,55.0,1761.5,23.137254901960784,-1.5533153323776112,0.07248851632419653
1785085761.9322577,53.0,1740.5,31.372549019607842,-3.1705398522487354,-2.563737395142613
1785085762.5664392,53.0,1694.0,32.549019607843135,0.0,4.999420284007699
1785085763.2073941,52.0,1676.0,38.431372549019606,-1.5601720007737059,-2.4341366719982287
1785085763.839068,52.0,1682.25,47.450980392156865,0.0,2.46990134622559
1785085764.4657285,52.0,1686.75,44.31372549019608,0.0,0.0
1785085765.0816782,53.0,1697.5,46.666666666666664,1.6235093749516156,2.6357826905557857
1785085765.7174964,53.0,1710.75,44.705882352941174,0.0,-2.553417415680151
1785085766.3515768,54.0,1718.5,39.6078431372549,1.577087044834305,2.4872035469842015
1785085766.9952412,53.0,1721.25,46.666666666666664,-1.5536047388547867,-4.863857591033118
1785085767.6204638,54.0,1734.25,44.705882352941174,1.5994301346794928,5.04305899242607
1785085768.259048,55.0,1752.75,41.1764705882353,1.5659643610253224,-0.052406208856570956
1785085768.8941963,54.0,1747.75,41.96078431372549,-1.5744354834168854,-4.94435694720668
1785085769.526489,55.0,1755.25,41.1764705882353,1.5815458961971745,4.991329399403313
1785085770.1450667,55.0,1750.75,41.1764705882353,0.0,-2.556745657493321
1785085770.770434,55.0,1751.25,36.86274509803921,0.0,0.0
1785085771.415494,55.0,1751.5,39.6078431372549,0.0,0.0
1785085772.0715888,55.0,1757.5,39.6078431372549,0.0,0.0
1785085772.7211158,55.0,1762.75,40.0,0.0,0.0
1785085773.357244,55.0,1757.25,40.0,0.0,0.0
1785085773.9824314,55.0,1766.75,39.6078431372549,0.0,0.0
1785085774.6017494,55.0,1757.5,39.6078431372549,0.0,0.0
1785085775.2337234,55.0,1752.25,39.6078431372549,0.0,0.0
1785085775.8565304,55.0,1754.5,39.6078431372549,0.0,0.0
1785085776.4828677,55.0,1757.25,40.3921568627451,0.0,0.0
1785085777.1208065,55.0,1757.25,40.3921568627451,0.0,0.0
1785085777.7469962,55.0,1769.0,41.1764705882353,0.0,0.0
1785085778.3824341,55.0,1775.75,41.568627450980394,0.0,0.0
1785085779.020223,55.0,1782.0,41.568627450980394,0.0,0.0
1785085779.6656437,56.0,1792.25,41.568627450980394,1.5493768033656792,2.4005684788076507
1785085780.3087692,56.0,1811.25,43.92156862745098,0.0,-2.4091358861003824
1785085780.9331214,57.0,1817.5,42.35294117647059,1.6016600457551258,2.5653149021683115
1785085782.8272088,57.0,1832.5,43.13725490196079,0.0,-0.8456104601959911
1785085783.4664187,58.0,1868.5,43.13725490196079,1.5644311295500517,2.4474447591052506
1785085784.0947616,58.0,1863.75,43.13725490196079,0.0,-2.4897730394782167
1785085784.7331543,58.0,1868.25,41.96078431372549,0.0,0.0
1785085785.3590195,58.0,1876.0,49.01960784313726,0.0,0.0
1785085786.004077,58.0,1859.75,29.019607843137255,0.0,0.0
1785085786.6215923,57.0,1790.75,21.568627450980394,-1.6193930071539242,-2.6224337116190295
1785085787.259532,55.0,1753.25,22.352941176470587,-3.135092590274069,-2.3759292660607305
1785085787.9271173,52.0,1461.25,20.784313725490197,-4.4938072667118085,-2.0352672954546325
1785085788.5587666,49.0,1174.0,20.0,-4.749471281218754,-0.40475629818061054
1785085789.1962552,47.0,1198.25,41.1764705882353,-3.137310986786326,2.528924102091767
1785085789.8196657,46.0,2701.5,66.66666666666667,-1.6040795893180784,2.45942519038045
1785085790.4461856,47.0,2034.0,46.27450980392157,1.596118448216484,5.107895125655103
1785085791.0698917,48.0,2125.5,40.78431372549019,1.6033192495603041,0.011545183406806412
1785085791.6943562,48.0,2136.0,30.58823529411765,0.0,-2.5675105936054305
1785085792.3200686,47.0,2104.5,32.549019607843135,-1.598178345910042,-2.554174025335758
1785085792.9519444,46.0,2053.0,32.549019607843135,-1.5825896066036822,0.02467057680629938
1785085793.5764072,45.0,1999.75,32.549019607843135,-1.6013763049373717,-0.030084573559576788
1785085794.1939852,44.0,1914.5,23.137254901960784,-1.619228586539835,-0.028906924705667792
1785085794.8213131,42.0,1500.75,21.176470588235293,-3.1881252840904772,-2.5009196147936263
1785085795.4458468,40.0,1197.75,20.0,-3.2023894782331177,-0.022839752618933142
1785085796.0827835,35.0,1042.0,21.176470588235293,-7.850074078066828,-7.296933680037001
1785085796.7089336,29.0,997.0,23.92156862745098,-9.582366433839097,-2.7665766872580404
1785085797.3329837,23.0,938.0,24.705882352941178,-9.61461205078519,-0.051671516212486175
1785085797.9581556,17.0,929.5,23.529411764705884,-9.597360345150431,0.027595139257541382
1785085798.6078076,14.0,970.0,49.01960784313726,-4.617856914796403,7.664878116037586
1785085799.2324402,15.0,1592.0,60.78431372549019,1.6009411049815279,9.955929373440219
1785085799.858043,19.0,1404.25,49.411764705882355,6.393834071147209,7.661240586607985
1785085800.4822698,22.0,1548.0,42.35294117647059,4.805945465524558,-2.5437686813167644
1785085801.1076396,24.0,1763.75,45.88235294117647,3.198107808986001,-2.5710190824788555
1785085801.732107,27.0,1991.5,41.1764705882353,4.8040940651479875,2.5717696806456782
1785085802.367167,29.0,2083.25,38.03921568627451,3.1493083699530904,-2.6057152201779665
1785085803.0091782,29.0,2087.0,35.68627450980392,0.0,-4.905379436691211
1785085803.6322248,29.0,2119.25,42.35294117647059,0.0,0.0
1785085804.2580357,31.0,2217.75,43.529411764705884,3.195853767904418,5.106740652914432
1785085804.8820956,33.0,2352.25,45.88235294117647,3.204820483079828,0.014368356230048404
1785085805.5090334,36.0,2599.25,47.05882352941177,4.785163190303503,2.520732583557104
1785085806.1452284,38.0,2344.75,22.352941176470587,3.1436904955975407,-2.5801410545650083
1785085806.783527,38.0,2153.75,68.62745098039215,0.0,-4.925110177970844
1785085807.416737,41.0,1860.75,52.94117647058823,4.737763359433949,7.48213388333162
1785085808.045095,44.0,1959.25,45.09803921568628,4.774349237570973,0.05822458646312039
1785085808.6712227,46.0,2048.0,38.8235294117647,3.194236473647936,-2.523626911499807
1785085809.295679,47.0,2070.25,28.627450980392158,1.6013928129629347,-2.5507683903945324
1785085809.9346514,47.0,2083.0,31.372549019607842,0.0,-2.5062007493092238
1785085810.5730717,46.0,2060.25,36.07843137254902,-1.5663661259223767,-2.453502840437075
1785085811.1951163,46.0,2056.0,23.137254901960784,0.0,2.5180931051453053
1785085811.819707,45.0,2028.0,23.529411764705884,-1.6010486604881509,-2.5633568132509024
1785085812.4531956,44.0,1857.5,23.137254901960784,-1.578560234606578,0.03549933483554845
1785085813.0852754,41.0,1390.0,20.784313725490197,-4.7462358574723655,-5.0115118753622365
1785085813.709077,35.0,1147.25,20.0,-9.618444794457144,-7.810512114574803
1785085814.3413434,31.0,1042.0,20.392156862745097,-6.326445991165639,5.2066631580014056
1785085814.9715724,30.0,1535.75,41.1764705882353,-1.5867248347943461,7.520633268814507
1785085815.5950682,31.0,2449.5,72.54901960784314,1.6038599978356725,5.117251382756511
1785085816.2284465,35.0,2514.75,71.76470588235294,6.315341410632689,7.438653417915801
1785085816.8587801,39.0,2855.25,83.92156862745098,6.3458454481050275,0.04839347683566635
1785085817.4839807,44.0,3215.5,83.92156862745098,7.99743429479907,2.6416946566917154
1785085818.1092613,47.0,3151.5,23.137254901960784,4.797845815839675,-5.117044065394721
1785085818.7424698,47.0,2801.75,78.03921568627452,0.0,-7.577039340705287
1785085819.3721492,50.0,2278.0,56.470588235294116,4.764328962498869,7.5662768209685165
1785085820.0178936,53.0,2383.25,51.76470588235294,4.645801580831532,-0.18355156570731235
1785085820.6453803,54.0,2066.25,22.352941176470587,1.593659261285702,-4.864074874306235
1785085821.2763224,54.0,1712.75,40.78431372549019,0.0,-2.5258407158230614
1785085821.8950262,54.0,1718.5,20.784313725490197,0.0,0.0
1785085822.527219,53.0,1699.75,22.352941176470587,-1.581795807752953,-2.502077977424817
1785085823.1596694,52.0,1670.75,22.352941176470587,-1.5811518048289868,0.0010182663855444114
1785085823.7959445,51.0,1640.0,22.745098039215687,-1.5716473484963454,0.014937653594095168
1785085824.4205394,50.0,1594.5,21.96078431372549,-1.6010376598297313,-0.04705499527887153
1785085825.0452635,49.0,1562.75,21.96078431372549,-1.6007064885739442,0.0005301079779677335
1785085825.6783476,48.0,1526.5,21.96078431372549,-1.5795690732698966,0.03338800750313533
1785085826.2968397,47.0,1228.0,20.392156862745097,-1.6168354570910481,-0.06025361071960201
1785085826.9231555,45.0,1098.5,20.392156862745097,-3.1932770933996304,-2.5170074831528133
1785085827.559468,41.0,1008.25,20.784313725490197,-6.286219579090617,-4.8607289026379705
1785085828.1908338,36.0,956.0,21.176470588235293,-7.919339611954051,-2.5866464334662185
1785085828.8079815,30.0,927.0,21.568627450980394,-9.72214618090365,-2.9211914998702255
1785085829.433792,29.0,1105.0,40.0,-1.597927492723366,12.981912398740233
1785085830.0708587,29.0,2243.75,41.1764705882353,0.0,2.508258141195503
1785085830.709261,30.0,2164.75,27.058823529411764,1.566410584194442,2.453642118276373
1785085832.4233308,30.0,2010.5,24.705882352941178,0.0,-0.9138545843533521
1785085833.0589135,27.0,1934.5,25.88235294117647,-4.720078234634131,-7.42637951368895
1785085833.6834831,26.0,1868.75,26.666666666666668,-1.6011024436610444,4.993799760646647
1785085834.3138587,25.0,1789.5,25.88235294117647,-1.5863557574224079,0.023393490617562816
1785085834.9603126,24.0,1710.25,32.549019607843135,-1.5469008166926308,0.06103288003745149
1785085835.5848694,24.0,1806.5,57.64705882352941,0.0,2.4767977333234468
1785085836.2088056,26.0,1928.5,62.35294117647059,3.2054560642084113,5.1374742897852395
1785085836.8222103,30.0,2150.25,48.627450980392155,6.52097981736672,5.4051158695863215
1785085837.459222,34.0,2416.5,45.490196078431374,6.279318861555471,-0.37936654948177373
1785085838.0841033,36.0,2268.0,22.745098039215687,3.2006080256640552,-4.926873305026479
1785085838.7095683,36.0,1697.5,40.3921568627451,0.0,-5.117166355164444
1785085840.4088788,37.0,1741.25,34.509803921568626,0.5884739579862293,0.3463015992279783
1785085841.0417025,40.0,1794.25,44.705882352941174,4.740656794467751,6.561357925212834
1785085841.65852,41.0,1868.25,49.80392156862745,1.621225146108414,-5.057301029886576
1785085842.3183393,44.0,1943.75,38.431372549019606,4.546698931845291,4.433749512250419
1785085842.946644,44.0,1584.5,19.607843137254903,0.0,-7.2364551588734765
1785085843.5770621,44.0,1434.0,27.058823529411764,0.0,0.0
1785085844.2026372,45.0,1400.75,20.0,1.5985291853351484,2.5552955563682533
1785085844.8236766,44.0,1427.75,20.784313725490197,-1.6102038215191177,-5.166714149871268
1785085845.453891,43.0,1257.5,20.0,-1.5867614518306774,0.03719744856118094
1785085846.0843706,39.0,1052.75,21.568627450980394,-6.344376826249054,-7.54602618241654
1785085846.708703,34.0,1018.25,21.176470588235293,-8.008554058595301,-2.6655306656656874
1785085847.3331773,28.0,968.5,21.176470588235293,-9.608081749060318,-2.561398801645588
1785085847.9602115,22.0,960.25,21.176470588235293,-9.568856246378289,0.06255719939271089
1785085848.6081278,16.0,927.5,21.176470588235293,-9.260455158638749,0.4759890739812374
1785085849.2348335,13.0,922.25,21.176470588235293,-4.786936286090587,7.138149939170616
1785085849.859318,13.0,2189.0,67.84313725490196,0.0,7.665420017460877
1785085850.4921017,17.0,2759.0,22.745098039215687,6.321275828561761,9.989632025189795
1785085851.1221743,19.0,2468.5,70.58823529411765,3.1742374133278037,-4.994723539407734
1785085851.759246,24.0,2112.25,53.333333333333336,7.848408333155569,7.3369603995539325
1785085852.4940124,30.0,2185.0,49.80392156862745,8.165862329334523,0.4320476047824043
1785085853.1800485,36.0,2603.75,56.07843137254902,8.745895315425773,0.8454846293079818
1785085853.9354322,41.0,2780.75,22.745098039215687,6.619152361717244,-2.815447128961064
1785085854.6663487,43.0,2402.75,70.98039215686275,2.736290670342625,-5.312319110169578
1785085855.2964036,47.0,2128.75,47.05882352941177,6.348652598422336,5.733407735286295
1785085855.935214,50.0,2090.75,21.568627450980394,4.69622914384565,-2.586719728452381
1785085856.5589006,51.0,1901.75,50.588235294117645,1.603369507834878,-4.958996832392951
1785085857.1846783,53.0,1704.75,38.8235294117647,3.1960230151842,2.5450786323511356
1785085857.8103178,54.0,1736.25,20.0,1.598364710177347,-2.5536406536447096
1785085858.4350226,55.0,1773.75,25.88235294117647,1.6007559722494678,0.0038278270431608536
1785085859.0681858,55.0,1784.5,22.352941176470587,0.0,-2.528188526335386
1785085859.6962018,56.0,1791.0,22.745098039215687,1.5923161319468964,2.5354706640583258
1785085860.32803,56.0,1811.75,23.137254901960784,0.0,-2.5201721915902144
1785085860.9692345,56.0,1795.75,23.137254901960784,0.0,0.0
1785085861.5854971,56.0,1786.25,23.529411764705884,0.0,0.0
1785085862.2090302,56.0,1794.25,23.529411764705884,0.0,0.0
1785085862.8339412,56.0,1778.75,23.529411764705884,0.0,0.0
1785085863.4598486,55.0,1768.0,25.098039215686274,-1.5976803697634432,-2.5525825639274524
1785085864.0846272,55.0,1767.25,26.666666666666668,0.0,2.5571948240706828
1785085864.7094007,55.0,1748.25,27.45098039215686,0.0,0.0
1785085867.8332627,55.0,1745.25,31.764705882352942,0.0,0.0
1785085868.4727356,55.0,1767.75,46.666666666666664,0.0,0.0
1785085869.1103284,56.0,1785.75,46.666666666666664,1.5683991596921463,2.459875924123031
1785085869.7346945,56.0,1813.0,48.627450980392155,0.0,-2.511986633893177
1785085870.374011,57.0,1827.5,49.80392156862745,1.5641703412433694,2.4466288564253986
1785085870.9974582,57.0,1842.0,50.19607843137255,0.0,-2.5089059537640743
1785085871.6280425,58.0,1867.75,50.98039215686274,1.5858309431645206,2.5148597802980728
1785085872.2536342,58.0,1882.0,49.411764705882355,0.0,-2.534929417962394
1785085872.8848505,59.0,1885.5,50.19607843137255,1.5842430235470042,2.509825957657354
1785085873.5195262,59.0,1897.25,44.705882352941174,0.0,-2.496145544435677
1785085874.134609,59.0,1901.0,43.529411764705884,0.0,0.0
1785085874.7597256,59.0,1909.0,44.705882352941174,0.0,0.0
1785085875.3920326,59.0,1888.0,41.568627450980394,0.0,0.0
1785085876.020266,59.0,1884.25,42.35294117647059,0.0,0.0
1785085876.6471727,58.0,1869.0,35.294117647058826,-1.5951338632566592,-2.544452041708114
